Real value,Linear Regression,KNeighbors Regressor,DecisionTreeRegressor,Random Forest,XGBRegressor,Gradient Boosting Regressor,Ada Boost Regressor,Support Vector Regressor
0.0,0.27748635877048256,0.074,0.0,0.0,-0.007763892412185669,-0.020305611864323576,0.10225225225225221,-0.11297969869821373
0.93,0.5381710377738299,0.8019999999999999,0.72,0.7525166666666661,0.7663447856903076,0.7103171550256241,0.5942732558139547,0.7679003518860131
0.02,0.03512802148936456,0.02,0.02,0.019900000000000015,0.018227485939860344,0.030652368488066416,0.20230283911671917,-0.0632260526802833
0.65,0.743848216852711,0.658,0.64,0.6604000000000005,0.6565937399864197,0.7454531459338917,0.7560543130990447,0.7257327513822783
0.09,0.15562557394916393,0.22800000000000004,0.06,0.07539999999999993,0.1155065968632698,0.07463106754943055,0.1788617886178862,0.22116103839834478
0.01,-0.10699270439831743,0.018,0.01,0.011900000000000008,0.018512696027755737,0.02270613119831304,0.1768571428571429,0.04601568425874053
0.02,0.2165148658635851,0.018,0.02,0.015200000000000009,0.018844306468963623,0.04227793955079436,0.1933740831295843,0.10310464861383029
0.58,0.4425214401083375,0.552,0.55,0.5297999999999995,0.49268585443496704,0.5127739278539435,0.6105021834061157,0.5554260503037841
0.0,-0.12148308166779287,0.048,0.0,0.0,-0.0008981061982922256,-0.001772706285205129,0.15727272727272745,0.051748343966040944
0.13,0.3015734167111741,0.096,0.04,0.08959999999999996,0.13713397085666656,0.17670466376211427,0.20567164179104463,0.15662835173678685
0.46,0.49434810043670707,0.44400000000000006,0.49,0.46169999999999994,0.4327732026576996,0.5550493489531293,0.5829847494553375,0.43708982485014836
0.13,0.027755583314240384,0.132,0.17,0.15810000000000007,0.16999663412570953,0.10370868934955482,0.21579579579579589,0.12007124920581028
0.04,0.02522247236584224,0.05,0.04,0.038851666666666666,0.04031532257795334,0.04510785107923786,0.22973333333333323,0.007938141217418815
0.15,0.3388754177969786,0.158,0.18,0.16759999999999997,0.17182528972625732,0.12116382430585777,0.23180327868852452,0.10844318583433205
0.74,0.4379083188149458,0.492,0.71,0.5356999999999997,0.6015958786010742,0.4705758789286242,0.5500473933649288,0.362657387567463
0.05,-0.017403603351745067,0.038,0.05000000000000001,0.049399999999999916,0.053778331726789474,0.03137971978055507,0.21090566037735847,-0.023024188374898558
0.0,0.44458309340497004,0.198,0.0,0.0,-0.005336131900548935,0.009382281676209877,0.19979166666666656,0.1563502551892631
0.0,-0.03598010213178682,0.156,0.0,0.0009000000000000001,-0.016768380999565125,0.030392933752503508,0.17622448979591843,0.08906063429406147
0.0,0.1377799799472767,0.252,0.0,0.0009,-0.005980197805911303,-0.024133418876148616,0.19979166666666656,0.09757550491991557
0.01,0.2429976338741148,0.01,0.02,0.019533333333333347,-0.005411085672676563,0.04038916178426406,0.2055276381909547,-0.08213694598207694
0.55,0.4838696752757058,0.43,0.61,0.5392999999999997,0.5626096129417419,0.579678952657339,0.6299599198396798,0.5186364810623687
0.0,0.4875903970369212,0.8539999999999999,0.0,0.0,0.04785145819187164,0.09402305073814932,0.1788617886178862,0.5721997391486077
0.13,0.3855743973467404,0.11400000000000002,0.15,0.1743,0.15838900208473206,0.2807758938993722,0.40431211498973313,0.33258132041346666
0.02,0.04950067909749212,0.02,0.02,0.020200000000000013,0.0183212012052536,0.030652368488066416,0.20230283911671917,-0.052544789843048556
0.88,0.5016459265191667,0.89,0.91,0.8178000000000002,0.8572010397911072,0.7560603108990127,0.6598697916666675,0.798322694470857
0.89,0.4990813144393733,0.8620000000000001,0.91,0.8168000000000003,0.8470520973205566,0.7379249452842538,0.6598697916666675,0.7934300462198784
0.02,0.2097536256387325,0.026000000000000002,0.09,0.05219999999999996,-0.009867368265986443,0.06005501445678201,0.2055276381909547,-0.003327600032769329
0.0,0.2112138474403733,0.018,0.0,0.0,0.002946864115074277,0.017799102067276196,0.13948717948717956,0.08855055110905025
0.88,0.7984568395760976,0.914,0.87,0.901400000000001,0.9100071787834167,0.8887235898761399,0.7159084604715684,0.837819323762895
0.76,0.7560493296980416,0.7779999999999999,0.84,0.8011000000000014,0.8317381143569946,0.7214797899027856,0.7124857142857145,0.7611123622494431
0.86,1.010472364555421,0.914,0.84,0.8734000000000013,0.8459028601646423,0.8550473518279639,0.6437662337662335,0.940946253768121
0.13,0.32312826556452023,0.096,0.06,0.09629999999999996,0.09871219098567963,0.17452008848766337,0.21197802197802196,0.2147444883372615
0.55,0.6425209807154115,0.548,0.55,0.5519999999999992,0.5660232305526733,0.6327752239810577,0.6199026763990253,0.5734229834702211
0.69,0.40944962511444477,0.7020000000000001,0.71,0.7361,0.7907835245132446,0.6519632898734256,0.6199026763990253,0.5513271128915076
0.07,0.2929316020206168,0.21799999999999997,0.13,0.07779999999999986,0.09109407663345337,0.055101155048129215,0.19202247191011232,0.10483346109150088
0.15,0.375855415888779,0.33399999999999996,0.23,0.2622000000000002,0.19259078800678253,0.39176535784952876,0.5301739130434785,0.2825279460257341
0.24,0.20217483443488715,0.22599999999999998,0.24,0.23309999999999978,0.2206653505563736,0.26980711493141285,0.3767967145790554,0.27323793839003896
0.18,0.2490341155662653,0.13,0.23,0.14500000000000005,0.1720273196697235,0.12785681786909858,0.21579579579579589,0.08770503993463447
0.34,0.24140684130187656,0.252,0.34,0.36909999999999976,0.310473769903183,0.3718878274302602,0.5500473933649288,0.2984437802792149
0.28,0.50209752518018,0.39,0.22,0.28370000000000006,0.2669816017150879,0.31001248490390115,0.2341477272727273,0.3600692991762027
0.0,0.5921447632417727,0.718,0.0,0.0036450000000000007,0.03191544860601425,0.0665786635203388,0.19979166666666656,0.5552532620834476
1.03,0.8236959392945102,0.994,1.01,0.9721999999999995,1.0036565065383911,0.923917362769386,0.7430503144654089,0.9036329413063549
0.82,0.6770038707497663,0.8219999999999998,0.7,0.7877999999999996,0.8189491033554077,0.8820686749624259,0.7300387596899226,0.8980725268862475
0.38,0.3767122201002341,0.42000000000000004,0.41,0.3897,0.38121625781059265,0.35995294620543655,0.5412820512820512,0.3336448346330905
0.32,0.3247507406608017,0.22400000000000003,0.27,0.3012,0.315433144569397,0.2091887730576427,0.32,0.2186570783066678
0.31,0.47501115783689163,0.42400000000000004,0.3,0.6049000000000001,0.4931720495223999,0.6117232424848906,0.6093913043478271,0.5871504787166226
0.16,0.8179642986090947,0.302,0.16,0.1894,0.18439055979251862,0.4202308643865312,0.5298351648351646,0.2458407331023002
0.67,0.6902307277868969,0.818,0.8,0.7665999999999991,0.6267042756080627,0.7389527420744246,0.6647326203208545,0.7255058521518387
0.08,-0.03348565967394723,0.1,0.12,0.10139999999999992,0.08674518764019012,0.09528476202289791,0.2298029556650247,0.08823502464357821
0.27,0.3273681976579889,0.366,0.15,0.2267666666666667,0.2238515019416809,0.29527817507537396,0.3027950310559004,0.2812896725141925
0.63,0.49149047312014515,0.626,0.62,0.6324999999999992,0.7467672228813171,0.636954105621192,0.6105021834061157,0.5191102728509537
0.21,0.4231542323934683,0.166,0.33,0.3724,0.29991522431373596,0.43559270867954103,0.5412820512820512,0.2662110404244631
0.94,0.6435783685214169,0.908,0.93,0.9215000000000014,0.913396954536438,0.8489537663110056,0.6598697916666675,0.8684918177099632
0.01,0.2524338805460348,0.02,0.01,0.02829999999999998,0.028456730768084526,0.06421759249604195,0.2055276381909547,-0.06080116416666448
0.25,0.3163590339218647,0.21799999999999997,0.3,0.2971600000000003,0.1931500881910324,0.29799134323220616,0.2866115702479338,0.1331110300024251
0.1,0.28280996031933875,0.064,0.08,0.08250000000000006,0.10695689171552658,0.15073372754237058,0.24442622950819679,0.14210713379285053
1.01,0.9160722532868946,0.828,1.0,0.9765000000000005,0.9905867576599121,0.9459718072263911,0.8143187066974631,0.9754841322930661
0.21,0.2807704083799313,0.172,0.18,0.1945999999999999,0.22483882308006287,0.16306823129456566,0.23450000000000001,0.15365806187968045
0.3,0.3824134627834566,0.4680000000000001,0.25,0.38169999999999965,0.33462217450141907,0.34355610436117834,0.3767967145790554,0.22338282332193626
0.35,0.48686853710086936,0.254,0.67,0.5733000000000001,0.4684079885482788,0.5778059483316859,0.5888442211055277,0.4148685804333601
0.91,0.8159744230512456,0.9120000000000001,0.79,0.909199999999999,0.8984371423721313,0.8138457271564223,0.7124857142857145,0.8540196615649784
0.21,0.2771074712376898,0.258,0.2,0.2373,0.22765228152275085,0.178447939826701,0.32166276346604206,0.23239983979355783
0.26,0.2645995583383475,0.13999999999999999,0.24,0.23370000000000007,0.2174798548221588,0.26801339550541,0.34016129032258063,0.2081917012837955
0.78,0.31579771074097185,0.664,0.92,0.8102000000000004,0.8071148991584778,0.7748134242705509,0.6952475247524754,0.6335364577125497
0.01,-0.005546599541636499,0.008,0.01,0.009683333333333339,0.010063741356134415,-0.029119606728440675,0.13653846153846164,-0.08856935107222919
0.21,0.4600919624463562,0.16599999999999998,0.23,0.32180000000000014,0.20464245975017548,0.4935647056534713,0.606851851851852,0.3696501145348958
0.0,0.20096840399946655,0.028000000000000004,0.0,0.0,-0.005572338588535786,-0.035173872173261414,0.17774703557312244,-0.05365528668998032
0.04,0.010849814757714626,0.044000000000000004,0.04,0.036999999999999984,0.027396799996495247,0.0490130896403151,0.21090566037735847,-0.002809912206157228
0.06,0.06883234229702045,0.055999999999999994,0.07,0.06045595238095231,0.05873178690671921,0.08504431193037476,0.26580645161290306,0.039641938249623865
0.01,-0.02882609171436984,0.006,0.01,0.010550000000000009,0.013991225510835648,-0.025605736103899917,0.13948717948717956,-0.09015155034374617
